title,description,author,date,link
'Earthquacks' challenged by U.S. expert in Tokyo,"Robert Geller, an American seismologist teaching in Japan, has been fighting a lonely battle against what he says is a hopeless national initiative for pre",Tatsuya Tsujimura,2014-08-02T21:22:18+09:00,https://www.japantimes.co.jp/news/2014/08/02/national/earthquacks-raise-suspicions/
Mr. Yen sees currency slide halting as Tokyo's patience wears thin,"Eisuke Sakakibara, a former vice finance minister, says the Bank of Japan’s acceptance of the yen’s drop — and the Federal Reserve’s tolerance for dollar’s strength — won’t last.",Chikako Mogi,2015-06-03T15:28:27+09:00,https://www.japantimes.co.jp/news/2015/06/03/business/financial-markets/mr-yen-sees-currency-slide-halting-tokyos-patience-wears-thin/
Nakai may hold rare talks with senior North official,"A former state minister in charge of the North Korean abduction issue may meet with one of Pyongyang's senior officials in Mongolia this weekend, several g",No Author,2012-03-16T09:03:03+09:00,https://www.japantimes.co.jp/news/2012/03/16/national/nakai-may-hold-rare-talks-with-senior-north-official/
Fact-finding mission lands in Pyongyang,A Japanese fact-finding mission investigating North Korea's abduction of Japanese nationals in the 1970s and 1980s arrived in Pyongyang on Saturday afterno,No Author,2002-09-29T09:01:31+09:00,https://www.japantimes.co.jp/news/2002/09/29/national/fact-finding-mission-lands-in-pyongyang/
Global banks up pressure on Hong Kong to ease COVID-19 restrictions,Just below 60% of Hong Kong’s population has been fully vaccinated against COVID-19.,Cathy Chan,2021-10-25T14:55:49+09:00,https://www.japantimes.co.jp/news/2021/10/25/business/hong-kong-covid-restrictions/
New sales exec at United; discount Asian flights; springtime in Europe,"United Airlines new exec United Airlines has announced that Alison Espley has replaced Matt Miller as managing director, Japan and Pacific Sales, as of Feb",No Author,2015-02-24T17:40:33+09:00,https://www.japantimes.co.jp/life/2015/02/24/travel/new-sales-exec-united-discount-asian-flights-springtime-europe/
Japan's interest in World Cup spikes after Samurai Blue's surprise win over Colombia,"Japanese fans were reveling in victory Wednesday, a day after their team's surprise win against Colombia in its first match in the 2018 World Cup in Russia",Sakura Murakami,2018-06-20T20:41:12+09:00,https://www.japantimes.co.jp/news/2018/06/20/national/japans-interest-world-cup-spikes-samurai-blues-surprise-win-colombia/
Fukushima towns see hope in resumption of suspended train services,"The opening of the Tadami Line 50 years ago was crucial to improving the region's connectivity, and now residents hope resumed operations will help draw in tourists.",,2021-09-27T16:35:15+09:00,https://www.japantimes.co.jp/news/2021/09/27/national/fukushima-tadami-line-resumption/
Architect of Pakistan's nuclear weapons program tells court he is 'kept prisoner',"Abdul Qadeer Khan, who made international headlines in 2004 after publicly confessing his role in global nuclear proliferation, has petitioned Pakistan's t",,2020-05-17T14:55:24+09:00,https://www.japantimes.co.jp/news/2020/05/17/asia-pacific/abdul-qadeer-khan-pakistan-nuclear-weapons-prisoner/
"American Airlines, United: Don't put separated migrant kids on our flights",American Airlines and United Airlines have asked the federal government to refrain from using their flights to transport migrant children who have been sep,No Author,2018-06-21T10:55:56+09:00,https://www.japantimes.co.jp/news/2018/06/21/business/american-airlines-united-dont-put-separated-migrant-kids-flights/
Defense civilian recruits get pep talk,Defense Minister Shigeru Ishiba urged the new civilian staff of the Defense Ministry on Tuesday to maintain discipline and live up to the public's expectat,No Author,2008-04-02T09:02:01+09:00,https://www.japantimes.co.jp/news/2008/04/02/national/defense-civilian-recruits-get-pep-talk/
"After fall of Aleppo, Syria's Assad still far from regaining his country","When President Bashar Assad turns from the wreckage of Aleppo to assert his authority across a fractured Syria, it will be as a figure who is virtually una",No Author,2016-12-14T12:25:55+09:00,https://www.japantimes.co.jp/news/2016/12/14/world/politics-diplomacy-world/fall-aleppo-syrias-assad-still-far-regaining-country/
Grassroots efforts set to bring Black voters to the polls in Georgia runoffs,"""Black voters are punching above their weight in this runoff,” said Charles Bullock, a political science professor at the University of Georgia.",Brett Pulley,2021-01-04T14:54:27+09:00,https://www.japantimes.co.jp/news/2021/01/04/world/politics-diplomacy-world/black-voters-georgia-elections/
Storyteller broadens appeal of 'rakugo',"""Rakugo"" artist Katsura Kaishi is trying to turn the traditional art of comic storytelling into a form of entertainment by basing his tales on daily life,",Kayo Mimizuka,2012-01-24T09:01:29+09:00,https://www.japantimes.co.jp/news/2012/01/24/national/storyteller-broadens-appeal-of-rakugo/
7 in 10 Japanese support Russia sanctions even if they feel impact,"As Tokyo ramps up sanctions against Moscow, 68.7% of Japanese said rising prices of food and other products have hit their daily lives ""terribly"" or ""to some degree.""",No Author,2022-04-17T21:07:22+09:00,https://www.japantimes.co.jp/news/2022/04/17/national/japanese-support-russia-sanctions/
J-Power seeks investors to replace pesky TCI,"The head of J-Power, the nation's largest electricity wholesaler, wants to attract long-term investors to replace its biggest stakeholder, hedge fund TCI,",No Author,2009-02-21T09:00:00+09:00,https://www.japantimes.co.jp/news/2009/02/21/business/j-power-seeks-investors-to-replace-pesky-tci/
Hashimoto seeks Your Party tie-up,"In a development that could create further tensions between the two main factions of soon to be divided Nippon Ishin no Kai (Japan Restoration Party), co-l",Eric Johnston,2014-06-04T21:39:21+09:00,https://www.japantimes.co.jp/news/2014/06/04/national/politics-diplomacy/hashimoto-seeks-party-tie/
Electronics makers lead the way in killing off lifetime employment system,"If you want guaranteed employment for life, don't get a job with a home electronics maker.",Philip Brasor,2012-08-07T19:08:32+09:00,https://www.japantimes.co.jp/news/2012/08/07/business/electronics-makers-lead-the-way-in-killing-off-lifetime-employment-system/
Top CIA official says China waging 'cold war' to replace U.S. as leading global power,"A top CIA official for Asia said Friday that Beijing is waging a ""cold war"" against Washington and seeking ""to replace the United States as the leading pow",Jesse Johnson,2018-07-21T16:13:34+09:00,https://www.japantimes.co.jp/news/2018/07/21/asia-pacific/top-cia-official-says-china-waging-cold-war-replace-u-s-leading-global-power/
Wagashi confections enjoy increased global popularity,"Back in the 1990s to early 2000s, my sister worked as a chef in the kitchen of the Toraya Cafe in New York City, the sole North American branch of a famous",Makiko Itoh,2018-01-23T00:00:57+09:00,https://www.japantimes.co.jp/news/2018/01/23/business/wagashi-confections-enjoy-increased-global-popularity/
Hornets sting over 110 runners in Gifu marathon,"Medical personnel said 115 people taking part in a marathon Sunday in Hida, Gifu Prefecture, were stung by hornets, but no one suffered serious allergic re",No Author,2016-09-11T21:42:30+09:00,https://www.japantimes.co.jp/news/2016/09/11/national/hornets-sting-100-runners-taking-part-gifu-prefecture-marathon/
Japan household assets hit record as savings and stock prices rise,"The holding of cash and deposits increased as people were asked to stay home when the COVID-19 situation was severe, making them spend less money.",,2021-12-20T13:19:55+09:00,https://www.japantimes.co.jp/news/2021/12/20/business/japan-savings-stocks/
Princess Kako to visit Austria and Hungary in September in first official overseas trip,"Princess Kako, a niece of Emperor Naruhito, will visit Austria and Hungary from Sept. 15 in her first official overseas trip, to mark the 150th anniversary",No Author,2019-08-15T15:08:16+09:00,https://www.japantimes.co.jp/news/2019/08/15/national/princess-kako-visit-europe-september-first-official-overseas-trip/
Facebook rolls out suicide alert system for users in Japan,The tool offers a way for those in despair to be noticed and given a sympathetic ear.,Shusuke Murai,2016-06-30T19:23:43+09:00,https://www.japantimes.co.jp/news/2016/06/30/national/social-issues/facebook-rolls-out-suicide-alert-system-for-users-in-japan/
Performing arts thrown lifelines in Japan as virus puts damper on entertainment,The support ranges from funding online streaming events as alternatives to live performances to producing television programing that features local artists.,,2020-06-28T19:06:26+09:00,https://www.japantimes.co.jp/news/2020/06/28/national/local-japan-governments-subsidize-coronavirus-art-culture/
'Dubbing 10' system takes effect,"The ""dubbing 10"" system took effect nationwide Friday, allowing viewers to make as many as 10 copies of digital TV broadcasts instead of just one. Audiovis",No Author,2008-07-05T09:01:01+09:00,https://www.japantimes.co.jp/news/2008/07/05/business/dubbing-10-system-takes-effect/
Kan sets 20% target for renewable energy,Japan will radically change its energy policy to lessen dependence on fossil fuels and nuclear power by setting a new goal of generating 20 percent of its,No Author,2011-05-27T09:03:02+09:00,https://www.japantimes.co.jp/news/2011/05/27/national/kan-sets-20-target-for-renewable-energy/
"On anniversary, 3/11 survivors pay tribute to lost kin","People in Fukushima and other areas damaged by the 2011 mega-quake, tsunami and nuclear crisis pay tribute to lost loved ones by renew their determination to get their own lives back on track.",No Author,2018-03-11T19:31:51+09:00,https://www.japantimes.co.jp/news/2018/03/11/national/anniversary-3-11-survivors-pay-tribute-lost-kin/
Japan's Paralympic organizers expect huge boost in support and awareness from 2020 Games,"Japan has set lofty goals for the 2020 Tokyo Paralympics, but by aiming for packed venues and a top-seven finish on the medal table, organizers are seeking",Jim Allen,2019-08-22T18:44:40+09:00,https://www.japantimes.co.jp/sports/2019/08/22/paralympics/summer-paralympics/japan-paralympics-massive-boost/
Ex-Bank of Japan chief Masaaki Shirakawa says global 'Japanification' policies are misguided,"Former Bank of Japan Gov. Masaaki Shirakawa said he is witnessing a ""Japanification"" of monetary and fiscal policy in other countries and doubts that low i",No Author,2019-10-28T16:33:33+09:00,https://www.japantimes.co.jp/news/2019/10/28/business/ex-boj-chief-shirakawa-says-global-japanification-policy-trends-misguided/
"In rare speech, novelist Murakami likens translating to a hobby","Japanese novelist Haruki Murakami, an accomplished translator and author whose works have been rendered into different languages for readers around the wor",No Author,2017-04-28T06:47:24+09:00,https://www.japantimes.co.jp/news/2017/04/28/national/novelist-murakami-likens-translating-hobby/
Ibaraki: filmmakers welcome,"An Ibaraki office promoting moviemaking in the prefecture is courting production companies in South Korea, China and the United States. The office, which a",No Author,2010-11-28T09:00:49+09:00,https://www.japantimes.co.jp/news/2010/11/28/national/ibaraki-filmmakers-welcome/
Japan's new digital agency to start with 600-strong team,"The central government will launch a new agency for digital transformation Wednesday with some 600 officials, including 200 from the private sector.",,2021-08-28T09:48:26+09:00,https://www.japantimes.co.jp/news/2021/08/28/national/digital-agency-japan-staff/
Japanese hospitals sick of requests for flu-recovery certificates,"With the latest flu variant engulfing Japan, hospitals are flooded not only with new patients but also former patients seeking medical certificates needed",Chisato Tanaka,2018-02-22T15:19:12+09:00,https://www.japantimes.co.jp/news/2018/02/22/national/science-health/japanese-hospitals-sick-requests-flu-recovery-certificates/
Tax incentive tweak to raise Japan's wages expected to have limited appeal,"On the surface, it looks like an attractive deal: Raise your workers' pay by 3 percent and your company qualifies for a substantial tax break. But a closer",Stanley White,2018-02-16T18:26:36+09:00,https://www.japantimes.co.jp/news/2018/02/16/business/economy-business/japans-tax-incentive-raising-wages-seen-limited-appeal/
Tokyo under pressure to do more to upgrade ASEAN state economies,"The success of Japan's proposal for a comprehensive economic partnership with the Association of Southeast Asian Nations depends greatly on Tokyo's ""strong",No Author,2003-04-25T09:00:26+09:00,https://www.japantimes.co.jp/news/2003/04/25/business/tokyo-under-pressure-to-do-more-to-upgrade-asean-state-economies/
"Ukraine conflict hurts Russian science, as West pulls funding","Hundreds of partnerships between Russian and Western institutions have been paused if not canceled altogether, scientists have said.",Gloria Dickie,2022-04-11T15:21:38+09:00,https://www.japantimes.co.jp/news/2022/04/11/world/science-health-world/ukraine-conflict-russian-science-west-funding/
There’s a four-year wait list for Toyota's Land Cruisers in Japan,Waiting times were already stretching out to two years after the vehicle was revamped in 2021 for the first time in 14 years.,Tsuyoshi Inajima,2022-01-21T14:00:07+09:00,https://www.japantimes.co.jp/news/2022/01/21/business/corporate-business/toyota-land-cruiser/
"After cave ordeal, Thai boys now face battle with fame","After their traumatic ordeal deep inside a dark and flooded mountain cave, Thailand's 12 rescued boys and their young soccer coach will now have to navigat",No Author,2018-07-15T13:49:24+09:00,https://www.japantimes.co.jp/news/2018/07/15/asia-pacific/cave-ordeal-thai-boys-now-face-battle-fame/
"Irreversible warming tipping point possibly triggered, Arctic mission chief says","Markus Rex said scientists found that Arctic sea ice had retreated ""faster in the spring of 2020 than since the beginning of records.""",,2021-06-16T12:09:09+09:00,https://www.japantimes.co.jp/news/2021/06/16/world/science-health-world/climate-change-tipping-point/
Drone joins four Chinese ships in latest Senkaku intrusion,"Four China Coast Guard vessels entered Japanese waters around the Senkaku Islands in the East China Sea on Thursday morning, the Japan Coast Guard said, ad",No Author,2017-05-18T22:14:39+09:00,https://www.japantimes.co.jp/news/2017/05/18/national/drone-joins-four-chinese-ships-latest-senkaku-intrusion/
Koike's Tokyo win may be springboard back into national politics,It’s an unspoken assumption that Koike has her sights set on one day returning to the Diet and becoming the country’s first female prime minister.,Ryusei Takahashi,2020-07-06T17:54:31+09:00,https://www.japantimes.co.jp/news/2020/07/06/national/politics-diplomacy/yuriko-koike-tokyo-election-national-politics/
"Biden should give ASEAN leaders face time to improve ties, says Cambodian minister",No individual meetings are currently planned between the U.S. President and Southeast Asian leaders when they gather in Washington for talks on May 12 and 13.,David Brunnstrom,2022-05-07T18:03:56+09:00,https://www.japantimes.co.jp/news/2022/05/07/asia-pacific/politics-diplomacy-asia-pacific/biden-asean-improve-ties-cambodian-minister/
Department stores fight clunker image,"Once upon a time, department stores were magnets for shoppers hungry for fashion and big-ticket luxury brand goods. No longer. During the past decade of ec",Kazuaki Nagata,2010-01-06T09:00:05+09:00,https://www.japantimes.co.jp/news/2010/01/06/business/department-stores-fight-clunker-image/
Citizens worry Japan's casino bill will fuel crime and addiction,The idea of legalizing casinos in Japan drew skepticism from many people interviewed in Tokyo's streets on Tuesday. Some wondered if Japan — which already,Magdalena Osumi,2016-12-14T16:33:25+09:00,https://www.japantimes.co.jp/news/2016/12/14/national/citizens-worry-japans-casino-bill-will-fuel-crime-addiction/
"Citing free speech, Japanese lawmaker who alluded to war with Russia refuses to resign","The Lower House member says the Diet, as a place for free speech, is “signing its own death warrant” with the motion.",No Author,2019-05-20T17:04:25+09:00,https://www.japantimes.co.jp/news/2019/05/20/national/politics-diplomacy/citing-free-speech-japanese-lawmaker-alluded-war-russia-refuses-resign/
"MH370 jet passengers likely suffocated, Australia says","The passengers and crew of missing Malaysia Airlines Flight MH370 most likely died from suffocation and coasted lifelessly into the ocean on autopilot, Aus",No Author,2014-06-27T11:23:25+09:00,https://www.japantimes.co.jp/news/2014/06/27/asia-pacific/mh370-jet-passengers-likely-suffocated-australia-says/
"Japan agrees to train Bhutan's civil servants, seeks support on abductions and sanctions","Japan will help young civil servants from Bhutan receive higher education at Japanese universities as the two countries aim to promote personnel exchanges,",No Author,2018-06-23T21:32:27+09:00,https://www.japantimes.co.jp/news/2018/06/23/national/politics-diplomacy/japan-agrees-train-bhutans-civil-servants-seeks-support-abductions-sanctions/
Confectioner's free 'obligatory chocolate' machines prove subway hit,"Two vending machines at the Marunouchi Line's subway stop in Tokyo's Shinjuku Station are passing out free chocolate, attracting swarms of customers ahead of Valentine's Day.",Yoshiaki Miura,2013-02-10T00:04:51+09:00,https://www.japantimes.co.jp/news/2013/02/10/national/confectioners-free-obligatory-chocolate-machines-prove-subway-hit/
NEC shows how facial recognition could speed up boarding at Japan's Narita airport hub,NEC Corp. demonstrates its facial recognition system that it says will help passengers board planes faster without having to present passports or boarding passes.,Masumi Koizumi,2019-05-31T20:01:15+09:00,https://www.japantimes.co.jp/news/2019/05/31/business/corporate-business/nec-shows-facial-recognition-speed-boarding-japans-narita-airport-hub/
Aeon to unload Talbots stake,"Aeon Co. said Wednesday it will divest its stake in U.S. clothing chain Talbots Inc. The retailer will focus on Japan, China and Southeast Asia, Chief Fina",No Author,2009-12-10T09:00:00+09:00,https://www.japantimes.co.jp/news/2009/12/10/business/aeon-to-unload-talbots-stake/
"Campaign to help elderly, disabled passengers launched by Tokyo-area train companies",East Japan Railway Co. and other railway services operating in the Tokyo metropolitan area launched a campaign Tuesday asking the public to lend a hand in,Alex K.T. Martin,2017-09-19T17:02:32+09:00,https://www.japantimes.co.jp/news/2017/09/19/national/campaign-help-elderly-disabled-passengers-launched-tokyo-area-train-companies/
Canadian judge backs Huawei CFO but won't dismiss extradition case,A judge has blocked an attempt by Canada's attorney general to get parts of Huawei Chief Financial Officer Meng Wanzhou's arguments dismissed in the case t,,2020-10-30T14:35:09+09:00,https://www.japantimes.co.jp/news/2020/10/30/world/crime-legal-world/canada-huawei-us-extradition/
Biden picks former sanctions enforcer as ambassador to South Korea,Philip Goldberg worked as coordinator for the implementation of United Nations sanctions on North Korea over its nuclear weapons and missile programs from 2009 to 2010.,,2022-02-12T11:33:31+09:00,https://www.japantimes.co.jp/news/2022/02/12/asia-pacific/politics-diplomacy-asia-pacific/philip-goldberg-us-south-korea-ambassador/
LDP leaves opposition leadership in disarray,The LDP's victory has given the opposition's leaders a tough choice: whether to quit to clear the party's image or stick to their guns and stay in the fight.,Reiji Yoshida,2013-07-22T23:29:32+09:00,https://www.japantimes.co.jp/news/2013/07/22/national/politics-diplomacy/ldp-leaves-opposition-leadership-in-disarray/
Organizers cancel Bangkok event to promote Fukushima fish after groups voice safety concerns,"A Thai event to promote fish from Fukushima Prefecture was canceled after locals and citizens' groups raised safety concerns, despite the fact no radioacti",Mizuho Aoki,2018-03-14T17:05:55+09:00,https://www.japantimes.co.jp/news/2018/03/14/national/organizers-cancel-bangkok-event-promote-fukushima-fish-groups-voice-safety-concerns/
Attacks on Islamic State militants highlight bubbling anger with group,"Almost two years since Islamic State militants started taking territory to form their so-called caliphate, residents of a Syrian town are showing how peopl",No Author,2015-03-22T15:40:54+09:00,https://www.japantimes.co.jp/news/2015/03/22/world/attacks-islamic-state-militants-highlight-bubbling-anger-group/
Democrats deliver as Obama musters 41 key Senate votes to back Iran nuclear deal,"President Barack Obama on Tuesday secured 41 votes in the U.S. Senate for the international nuclear deal with Iran, just enough to block a final vote on a",No Author,2015-09-09T09:50:14+09:00,https://www.japantimes.co.jp/news/2015/09/09/world/politics-diplomacy-world/democrats-deliver-obama-musters-41-key-senate-votes-back-iran-nuclear-deal/
Tokaido Shinkansen Line gears up for 50th anniversary in October,"The Tokaido Shinkansen Line is set to mark its 50th anniversary in October, having carried more than 5.5 billion passengers since its 1964 debut. ""We would",Hirofumi Inoue,2014-06-25T14:54:24+09:00,https://www.japantimes.co.jp/news/2014/06/25/national/tokaido-shinkansen-line-gears-50th-anniversary-october/
Typhoon Chan-hom may bring heavy rain and strong wind over weekend,"Although Typhoon Chan-hom could cause high waves, mudslides, flooding and swollen rivers, it is unlikely to make landfall on Honshu, the Meteorological Agency said.",,2020-10-09T15:27:33+09:00,https://www.japantimes.co.jp/news/2020/10/09/national/typhoon-chan-hom-japan/
Japan's 10-year cancer survival rate edges up to 57.2%,"The 10-year survival rate for patients who were diagnosed with cancer between 2003 and 2006 stood at 57.2 percent, up 0.8 percentage point from the previou",No Author,2020-03-17T15:40:01+09:00,https://www.japantimes.co.jp/news/2020/03/17/national/science-health/japan-10-year-cancer-survival-rate-up/
"Abe throws hat into LDP leadership race, setting up showdown with Shigeru Ishiba","Prime Minister Shinzo Abe said Sunday he will run in the Liberal Democratic Party's leadership election next month, setting the stage for a two-way race ag",No Author,2018-08-26T22:51:15+09:00,https://www.japantimes.co.jp/news/2018/08/26/national/politics-diplomacy/pm-shinzo-abe-declares-candidacy-two-way-race-shigeru-ishiba-lead-ldp/
"China's $7.5 billion Myanmar port 'crazy,' Suu Kyi adviser says","The $7.5 billion price tag for a Chinese-built deep-sea port in the Myanmar town of Kyaukpyu was ""crazy"" and ""absurd,"" according to a key adviser to My",No Author,2018-05-25T22:15:32+09:00,https://www.japantimes.co.jp/news/2018/05/25/asia-pacific/chinas-7-5-billion-myanmar-port-crazy-suu-kyi-adviser-says/
Abe aide pillories U.S. on YouTube,"In a video posted to YouTube, a special adviser to Shinzo Abe takes the U.S. government to task for not supporting the prime minister’s decision to visit Yasukuni Shrine in December.",Reiji Yoshida,2014-02-19T23:03:32+09:00,https://www.japantimes.co.jp/news/2014/02/19/national/politics-diplomacy/abe-aide-pillories-u-s-on-youtube/
Hakamada fends off prosecutors,"The Tokyo High Court on Friday rejected an appeal by Shizuoka prosecutors seeking to overturn a district court’s decision to release Iwao Hakamada, who unt",No Author,2014-03-28T22:25:17+09:00,https://www.japantimes.co.jp/news/2014/03/28/national/crime-legal/hakamada-fends-off-prosecutors/
"The poor man's alternative to iPad, Kindle, et al.",Is EYE-Reader a dark horse that will trample the competition in Japan's e-reader market? Or is it just a picture frame?,Felicity Hughes,2010-05-13T18:49:07+09:00,https://www.japantimes.co.jp/news/2010/05/13/business/the-poor-mans-alternative-to-ipad-kindle-et-al/
Tourism 'flavored with history',"At the inaugural Satoyama Consortium symposium organized by The Japan Times on May 16 in Tokyo, municipal leaders discussed the possibilities of economic a",No Author,2018-06-04T10:03:51+09:00,https://www.japantimes.co.jp/news/2018/06/04/business/tourism-flavored-history/
Woman with Down syndrome wins rights case,"In a victory for the rights of adults with disabilities, a judge has declared that a 29-year-old woman with Down syndrome can live the life she wants, reje",No Author,2013-08-04T21:45:48+09:00,https://www.japantimes.co.jp/news/2013/08/04/world/woman-with-down-syndrome-wins-rights-case/
California gets taste of kabuki,"LOS ANGELES — Performing for audiences composed of both committed kabuki fans and the merely curious, the Zenshinza Theater Company, one of Japan's o",Jody Godoy,2011-01-19T09:05:10+09:00,https://www.japantimes.co.jp/news/2011/01/19/national/california-gets-taste-of-kabuki/
A ribbon of tradition running through Nagoya,"Shikemichi, a small historical street in Nishi Ward, Nagoya, is adorned with old warehouses and quaint, traditional Japanese-style houses that today house",No Author,2015-05-27T00:00:03+09:00,https://www.japantimes.co.jp/news/2015/05/27/national/ribbon-tradition-running-nagoya/
Okinawa marks 48th anniversary of reversion as pandemic cancels protests,Anti-base activists cancel their annual protests but vow to continue their battle against the Futenma relocation plan with the central government.,,2020-05-15T19:21:54+09:00,https://www.japantimes.co.jp/news/2020/05/15/national/okinawa-48th-anniversary-reversion/
Trump builds team of bosses and big egos to shake up Washington,"With more than 20 nominees now selected, Donald Trump's Cabinet appears much like the president-elect himself: mostly older, white males, many of them weal",No Author,2016-12-17T13:02:14+09:00,https://www.japantimes.co.jp/news/2016/12/17/world/politics-diplomacy-world/trump-builds-team-bosses-big-egos-shake-washington/
Japan Post to go with fingerprints for ATMs,"Japan Post has decided to incorporate fingerprint scanning in its ATM network rather than using palm-scanning technology, sources said Saturday. The postal",No Author,2006-08-06T09:02:21+09:00,https://www.japantimes.co.jp/news/2006/08/06/national/japan-post-to-go-with-fingerprints-for-atms/
Fidelity's top Japan fund places wagers on 5G stocks for 2020,Fidelity International's biggest equity fund in Japan is betting technology companies will help boost the nation's stock market in 2020. The asset manager',No Author,2019-12-23T15:36:57+09:00,https://www.japantimes.co.jp/news/2019/12/23/business/corporate-business/fidelity-equity-5g-stocks-2020/
Japan's Kishida and EU Council chief Michel likely to meet on Nov. 29,"Kishida and Michel are expected to raise the importance of peace and stability in the Taiwan Strait, democratic values and the rule of law.",,2021-11-21T19:36:58+09:00,https://www.japantimes.co.jp/news/2021/11/21/national/politics-diplomacy/kishida-eu-council-michel/
North Korea's new ad men try out pitches to a growing consumer class,"""Pyongyang Spirit: A drink you won't forget after drinking once,"" reads the text of an ad for a clear, vodka-like North Korean alcohol. No country is furth",James Pearson,2016-05-18T13:29:08+09:00,https://www.japantimes.co.jp/news/2016/05/18/asia-pacific/north-koreas-new-ad-men-try-pitches-growing-consumer-class/
Why many Asian countries are being cautious on vaccines,"The nations quickest to enact social distancing and contact-tracing systems have mostly kept COVID-19 in check, but their citizens now find themselves lagging in receiving vaccinations.",Iain Marlow,2021-01-15T17:41:35+09:00,https://www.japantimes.co.jp/news/2021/01/15/asia-pacific/asian-countries-covid-vaccines/
The changing motives behind juvenile crime in Japan,"In a thought-provoking article in the February issue of Bungei Shunju, veteran journalist Kunio Yanagida ponders changes in the patterns of crimes committe",Mark Schreiber,2015-01-31T22:52:52+09:00,https://www.japantimes.co.jp/news/2015/01/31/national/media-national/changing-motives-behind-juvenile-crime-japan/
Flood death toll hits six; four missing,Three women found dead Wednesday brought the death toll from massive rain and floods that hit Niigata and Fukushima prefectures the previous day to six. Fo,No Author,2004-07-15T09:04:17+09:00,https://www.japantimes.co.jp/news/2004/07/15/national/flood-death-toll-hits-six-four-missing/
Accident involving U.S. planes off Shikoku categorized as most-severe 'Class A' mishap,"The U.S. military said Sunday it has categorized the fatal crash involving a fighter jet and a tanker plane off Kochi Prefecture last week as a ""Class A"" m",No Author,2018-12-10T18:21:43+09:00,https://www.japantimes.co.jp/news/2018/12/10/national/accident-involving-u-s-planes-off-shikoku-categorized-severe-class-mishap/
Media fails to agree on Fukushima water discharge,The general public is unable to comprehend the mixed messages it’s hearing from the nation’s leading news outlets.,Philip Brasor,2021-05-22T10:00:22+09:00,https://www.japantimes.co.jp/news/2021/05/22/national/media-national/media-fukushima-water-discharge/
Hiroshima residential warning system devised after deadly 2014 rains drawing wider interest,"Residents in part of Hiroshima hit by landslides in August 2014 have developed a warning system against disasters caused by heavy rain. Early last month, t",No Author,2018-08-20T14:21:56+09:00,https://www.japantimes.co.jp/news/2018/08/20/national/hiroshima-residential-warning-system-devised-deadly-2014-rains-drawing-wider-interest/
Senate opens talks on end to shutdown,Senate leaders began negotiations Saturday aimed at reopening federal agencies and avoiding a government default after every other effort to end Congress',No Author,2013-10-13T21:50:01+09:00,https://www.japantimes.co.jp/news/2013/10/13/world/politics-diplomacy-world/senate-opens-talks-on-end-to-shutdown/
Ex-judge continues push to free death-row inmate he helped convict in '68,"About four decades ago, when Norimichi Kumamoto was a Shizuoka District Court judge, he thought that Iwao Hakamada, under indictment for killing a family o",Kazuaki Nagata,2007-11-08T09:04:31+09:00,https://www.japantimes.co.jp/news/2007/11/08/national/ex-judge-continues-push-to-free-death-row-inmate-he-helped-convict-in-68/
Fathers at many Japanese firms take less than month of paternity leave,The average period of paternity leave taken by new fathers is shorter than the period widely viewed as necessary to support postpartum mothers at more than,No Author,2020-03-16T13:40:02+09:00,https://www.japantimes.co.jp/news/2020/03/16/national/fathers-many-japanese-firms-taking-less-one-month-paternity-leave-poll/
Japan's vaccine program chief denies reports of May rollout,"""Oh no, NHK, please don't go around making vaccination rollout schedules like that. It's bogus,"" administrative reform minister Taro Kono said on Twitter.",,2021-01-20T21:42:49+09:00,https://www.japantimes.co.jp/news/2021/01/20/national/science-health/japans-vaccine-program-chief-denies-may-roll-out/
"Temples grope for gimmicks to stay relevant, flush","The Kamiyacho Open Terrace cafe in central Tokyo has all the trappings of a trendy establishment -- good coffee, homemade desserts, an airy terrace. But wh",Hiroko Tabuchi,2006-11-01T09:05:08+09:00,https://www.japantimes.co.jp/news/2006/11/01/national/temples-grope-for-gimmicks-to-stay-relevant-flush/
Drug firms sway vets on antibiotics in food animals,"In 2016, a new U.S. Food and Drug Administration policy will give veterinarians a key role in combating a surge in antibiotic-resistant ""superbugs"" that in",Duff Wilson,2015-01-02T13:16:36+09:00,https://www.japantimes.co.jp/news/2015/01/02/world/science-health-world/drug-firms-sway-vets-on-antibiotics-in-food-animals/
Eateries refresh uniforms to draw more female staff,Understaffed Japanese restaurants and food chains are trying to make their uniforms more stylish to attract more young female workers. B-R 31 Ice Cream Co.,No Author,2017-05-21T14:14:57+09:00,https://www.japantimes.co.jp/news/2017/05/21/business/eateries-refresh-uniforms-draw-female-staff/
"Japan set to waive most of Iraq's debt, Koizumi tells U.S.","In a significant policy shift, Prime Minister Junichiro Koizumi signaled Monday that Japan is prepared to waive a ""vast majority"" of Iraq's foreign debt. T",Kanako Takahara,2003-12-30T09:00:57+09:00,https://www.japantimes.co.jp/news/2003/12/30/national/japan-set-to-waive-most-of-iraqs-debt-koizumi-tells-u-s/
Steel giant trying to get with it in Shibuya to woo young Japanese talent,Convincing teenagers in Japan that working for a giant 116-year-old manufacturer is a sexy career choice seems like a tough sell. It's even more difficult,Masumi Suga,2017-05-30T16:13:43+09:00,https://www.japantimes.co.jp/news/2017/05/30/business/corporate-business/steel-giant-trying-get-shibuya-woo-young-japanese-talent/
